policy_id,claim_date,peril,region,claim_amount,premium,loss_year
POL-439698,2022-09-27,flood,BE-VLG,5642.24,350.3,2022
POL-828513,2022-08-28,flood,BE-WAL,7076.99,4740.04,2022
POL-744527,2022-01-18,theft,NL-ZH,3955.36,4079.07,2022
POL-499204,2023-11-24,storm,NL-NH,11035.1,1637.55,2023
POL-479451,2023-12-30,theft,BE-VLG,1511.47,1028.46,2023
POL-554989,2021-03-24,water_damage,BE-VLG,63582.48,5000.0,2021
POL-102631,2023-12-24,theft,NL-ZH,24149.46,2686.57,2023
POL-460404,2021-02-25,water_damage,NL-ZH,10339.36,695.35,2021
POL-951839,2022-01-14,flood,NL-ZH,2294.64,1417.6,2022
POL-996196,2020-02-19,theft,DE-NRW,74585.96,5000.0,2020
POL-952778,2021-09-13,flood,BE-VLG,7810.29,5000.0,2021
POL-357419,2024-10-17,flood,NL-NH,106715.53,5000.0,2024
POL-432509,2022-03-19,flood,NL-NH,9269.67,2651.5,2022
POL-888025,2023-07-21,liability,BE-VLG,14526.32,2751.39,2023
POL-170940,2020-07-16,flood,DE-BAY,2974.36,657.9,2020
POL-820969,2023-03-07,fire,BE-WAL,56664.77,5000.0,2023
POL-167077,2021-11-09,flood,NL-ZH,1787.75,638.84,2021
POL-688752,2023-09-21,storm,NL-NH,33816.81,1393.36,2023
POL-128416,2024-08-22,theft,BE-VLG,69843.62,5000.0,2024
POL-515568,2022-08-29,flood,BE-VLG,1810.54,474.62,2022
POL-317919,2020-07-06,fire,NL-NH,40780.12,5000.0,2020
POL-396013,2022-05-19,storm,BE-VLG,75021.97,5000.0,2022
POL-254468,2020-08-12,storm,DE-BAY,22426.74,4008.49,2020
POL-629495,2022-04-01,theft,NL-ZH,27027.73,3781.58,2022
POL-979909,2020-04-21,liability,DE-NRW,21174.18,5000.0,2020
POL-358062,2023-03-16,flood,BE-VLG,14478.83,5000.0,2023
POL-944155,2021-07-21,theft,DE-NRW,3906.45,1205.58,2021
POL-917967,2021-01-03,storm,NL-NH,12515.43,4577.55,2021
POL-802941,2020-02-01,storm,DE-BAY,9286.94,2009.28,2020
POL-120163,2024-06-10,theft,FR-IDF,127167.24,5000.0,2024
POL-404460,2024-03-09,storm,NL-NH,12328.11,5000.0,2024
POL-932056,2024-01-23,theft,DE-NRW,12861.15,1887.75,2024
POL-913685,2020-04-16,storm,BE-WAL,16762.18,5000.0,2020
POL-014202,2021-09-30,,DE-NRW,22955.01,4571.19,2021
POL-129245,2024-11-09,storm,FR-IDF,5272.0,1290.8,2024
POL-024494,2022-11-23,flood,BE-VLG,41822.97,5000.0,2022
POL-129986,2020-08-22,theft,NL-NH,12128.19,2608.22,2020
POL-437676,2020-09-14,flood,DE-NRW,32257.52,4527.41,2020
POL-968906,2021-04-25,theft,BE-WAL,4523.01,1694.24,2021
POL-915323,2024-11-11,theft,DE-BAY,11347.58,2367.45,2024
POL-908530,2020-11-05,storm,BE-VLG,79578.04,5000.0,2020
POL-377838,2024-07-07,liability,BE-WAL,,4982.27,2024
POL-276626,2023-05-23,liability,DE-BAY,29866.38,5000.0,2023
POL-904400,2024-08-11,liability,NL-NH,3494.12,1801.9,2024
POL-280381,2024-02-18,flood,DE-BAY,1467.03,2690.6,2024
POL-207675,2021-08-29,flood,NL-ZH,29844.72,2754.47,2021
POL-630038,2024-02-21,flood,FR-IDF,144222.92,3498.38,2024
POL-770595,2020-11-05,storm,BE-VLG,8404.02,1900.42,2020
POL-396604,2021-06-15,fire,NL-ZH,10666.31,1176.97,2021
POL-513639,2021-01-21,theft,NL-NH,18644.27,5000.0,2021
POL-367222,2020-08-31,flood,FR-IDF,274498.37,1394.45,2020
POL-710192,2020-06-13,liability,DE-NRW,16844.59,1697.73,2020
POL-855074,2020-12-08,water_damage,BE-WAL,17195.65,603.54,2020
POL-076495,2020-08-07,water_damage,DE-NRW,8583.34,2069.15,2020
POL-061608,2021-11-26,fire,NL-ZH,15316.44,980.81,2021
POL-869801,2020-05-10,liability,BE-WAL,52393.03,5000.0,2020
POL-813132,2020-04-21,fire,BE-BRU,6208.68,5000.0,2020
POL-301311,2024-12-13,storm,BE-VLG,42542.79,3954.71,2024
POL-542469,2020-06-09,theft,NL-ZH,44810.29,5000.0,2020
POL-136404,2020-05-15,flood,NL-NH,5222.33,3212.63,2020
POL-272790,2020-02-25,theft,BE-VLG,35215.36,5000.0,2020
POL-587980,2020-08-30,theft,DE-NRW,159377.1,2252.06,2020
POL-727857,2022-08-22,water_damage,NL-ZH,3121.98,3206.15,2022
POL-547891,2024-02-20,fire,FR-IDF,11310.75,1640.5,2024
POL-427593,2023-09-04,water_damage,BE-VLG,18405.2,4392.33,2023
POL-913731,2022-11-26,UNKNOWN,BE-VLG,21480.03,3402.4,2022
POL-454234,2020-06-04,flood,DE-NRW,4318.52,647.1,2020
POL-383034,2023-11-15,storm,DE-BAY,,1063.63,2023
POL-007806,2020-03-09,liability,BE-VLG,5557.95,5000.0,2020
POL-205185,2023-02-26,water_damage,BE-WAL,15188.11,1049.33,2023
POL-590761,2022-01-17,liability,BE-WAL,7673.4,1711.21,2022
POL-163674,2024-05-30,liability,DE-BAY,38243.14,5000.0,2024
POL-345216,2021-07-15,flood,BE-VLG,57460.59,3328.51,2021
POL-130741,2023-03-12,water_damage,BE-BRU,4799.6,4252.71,2023
POL-938423,2022-03-14,storm,DE-NRW,20065.79,4552.25,2022
POL-895137,2022-08-11,liability,BE-BRU,15159.51,5000.0,2022
POL-922351,2024-09-11,storm,NL-ZH,285169.3,5000.0,2024
POL-057533,2023-07-26,fire,BE-WAL,8096.16,1749.65,2023
POL-288734,2022-01-27,storm,NL-NH,22014.45,500.94,2022
POL-856144,2022-03-28,liability,BE-BRU,147459.32,1698.94,2022
POL-340948,2023-07-11,storm,BE-VLG,1233.04,693.99,2023
POL-834428,2021-09-24,storm,NL-NH,79263.33,3507.57,2021
POL-149017,2020-11-02,theft,BE-WAL,6418.43,1180.15,2020
POL-050310,2022-05-04,storm,NL-NH,2353.97,1766.59,2022
POL-466040,2020-05-04,storm,BE-BRU,19614.27,745.5,2020
POL-434012,2020-11-06,fire,FR-IDF,,1677.76,2020
POL-023427,2022-02-07,storm,NL-NH,28281.58,798.78,2022
POL-973086,2023-12-26,liability,NL-NH,33303.23,873.79,2023
POL-940719,2023-11-28,storm,DE-NRW,11872.81,4319.25,2023
POL-065539,2021-04-21,storm,BE-BRU,111288.02,5000.0,2021
POL-984238,2022-02-09,flood,NL-NH,71886.03,1428.47,2022
POL-513626,2020-10-07,fire,NL-ZH,23222.67,4851.12,2020
POL-450601,2023-10-11,flood,BE-VLG,20799.79,310.48,2023
POL-274475,2021-03-26,storm,BE-VLG,56068.09,2746.7,2021
POL-206516,2023-12-31,water_damage,BE-VLG,14290.17,5000.0,2023
POL-421866,2024-03-18,storm,DE-BAY,3105.12,359.24,2024
POL-471582,2023-06-12,storm,DE-BAY,11965.02,2748.27,2023
POL-089378,2021-08-26,liability,NL-NH,9058.56,2825.51,2021
POL-984651,2024-10-06,liability,BE-VLG,16056.64,1530.09,2024
POL-142917,2023-06-07,water_damage,BE-VLG,3293.67,707.16,2023
POL-860215,2023-03-25,fire,NL-NH,3855.55,506.64,2023
POL-290627,2024-04-13,theft,BE-VLG,54252.09,5000.0,2024
POL-522266,2024-05-29,flood,DE-BAY,14922.01,1317.07,2024
POL-580633,2020-05-22,flood,BE-BRU,9754.0,1091.72,2020
POL-086139,2024-05-29,liability,BE-WAL,8198.84,777.57,2024
POL-446629,2023-10-29,flood,DE-NRW,11395.05,5000.0,2023
POL-108792,2021-01-12,theft,BE-WAL,16843.7,5000.0,2021
POL-174679,2021-07-16,flood,DE-NRW,1892.05,1087.83,2021
POL-442947,2023-10-07,theft,BE-WAL,8535.23,2131.4,2023
POL-603970,2021-01-30,flood,NL-ZH,17484.25,5000.0,2021
POL-805030,2022-04-06,water_damage,NL-ZH,11555.75,1163.73,2022
POL-615360,2023-06-12,liability,NL-NH,1706.41,321.34,2023
POL-867208,2023-04-03,storm,BE-VLG,14222.8,5000.0,2023
POL-268475,2024-07-20,theft,BE-BRU,13233.01,5000.0,2024
POL-443984,2020-07-22,fire,BE-VLG,6009.64,877.33,2020
POL-182486,2021-06-23,storm,DE-BAY,4556.59,1656.64,2021
POL-388492,2024-12-04,fire,FR-IDF,17577.39,4293.93,2024
POL-405256,2022-11-05,theft,BE-VLG,15780.36,2886.38,2022
POL-252576,2021-03-30,liability,BE-VLG,24171.61,4555.95,2021
POL-787850,2021-06-13,storm,BE-WAL,168315.48,5000.0,2021
POL-574563,2021-09-11,water_damage,BE-WAL,27633.94,429.88,2021
POL-385828,2022-10-09,flood,NL-ZH,5808.91,1338.22,2022
POL-742125,2021-06-03,storm,NL-NH,62685.92,5000.0,2021
POL-811759,2023-02-10,theft,NL-ZH,10246.31,2974.35,2023
POL-566932,2022-03-24,storm,BE-BRU,10293.2,1381.38,2022
POL-920614,2023-01-20,water_damage,DE-BAY,4698.41,2892.68,2023
POL-798115,2020-10-10,liability,DE-NRW,27619.44,3434.17,2020
POL-599389,2023-02-13,flood,FR-IDF,9691.29,2629.74,2023
POL-134548,2024-08-16,storm,DE-BAY,40191.23,2573.0,2024
POL-759146,2020-09-03,liability,NL-ZH,28347.17,2506.85,2020
POL-606923,2021-08-21,water_damage,NL-ZH,5107.15,1661.93,2021
POL-069175,2023-06-21,liability,BE-BRU,4483.0,1298.55,2023
POL-337558,2023-02-01,water_damage,BE-WAL,18908.47,2134.48,2023
POL-206566,2023-05-17,fire,DE-NRW,62601.76,3586.24,2023
POL-571620,2022-10-19,storm,DE-NRW,50269.28,740.54,2022
POL-691318,2023-06-01,theft,FR-IDF,87721.54,2386.81,2023
POL-084310,2023-01-18,storm,DE-BAY,17257.6,2348.82,2023
POL-397642,2020-05-15,water_damage,BE-VLG,42219.92,3846.23,2020
POL-499373,2023-10-04,storm,DE-NRW,55755.32,5000.0,2023
POL-409240,2022-03-27,storm,NL-ZH,159156.54,5000.0,2022
POL-053745,2020-04-04,flood,BE-BRU,23458.79,2073.37,2020
POL-163433,2022-01-17,flood,BE-BRU,9143.87,682.55,2022
POL-188275,2022-03-06,liability,NL-ZH,58094.46,5000.0,2022
POL-421825,2020-06-07,theft,DE-BAY,2971.35,1411.11,2020
POL-990788,2024-12-24,fire,BE-WAL,53386.87,3089.45,2024
POL-874940,2021-02-10,storm,FR-IDF,73128.74,1406.5,2021
POL-682954,2021-08-27,storm,BE-VLG,49550.73,5000.0,2021
POL-173065,2022-03-16,fire,BE-VLG,4744.27,1057.82,2022
POL-068726,2024-02-29,fire,BE-WAL,19169.49,3781.39,2024
POL-076844,2023-09-19,theft,NL-NH,54302.58,2307.34,2023
POL-885483,2023-11-09,liability,NL-NH,27651.92,1412.61,2023
POL-122320,2021-03-09,water_damage,DE-BAY,15385.2,5000.0,2021
POL-302736,2024-03-24,theft,BE-VLG,19038.95,1896.76,2024
POL-259546,2024-02-24,fire,NL-NH,500000.0,5000.0,2024
POL-220387,2022-04-27,storm,NL-NH,4476.47,1284.32,2022
POL-064162,2022-09-24,flood,FR-IDF,3206.26,1062.85,2022
POL-680209,2020-03-08,liability,DE-NRW,4741.22,2985.85,2020
POL-673280,2023-10-21,theft,DE-NRW,189214.23,5000.0,2023
POL-130076,2024-10-21,water_damage,DE-NRW,34906.19,5000.0,2024
POL-454691,2022-05-13,storm,BE-VLG,,1303.4,2022
POL-354295,2022-09-14,fire,NL-NH,213197.0,4874.19,2022
POL-105783,2022-07-01,theft,DE-NRW,3749.54,533.69,2022
POL-686825,2020-05-30,flood,DE-NRW,7205.39,881.08,2020
POL-162947,2023-02-06,flood,FR-IDF,3557.3,4128.07,2023
POL-357714,2023-08-11,theft,BE-BRU,15954.72,1602.26,2023
POL-492846,2024-08-22,liability,NL-NH,25691.07,2077.04,2024
POL-315666,2024-08-25,storm,BE-VLG,17430.85,4753.22,2024
POL-395874,2022-06-17,fire,BE-VLG,61383.78,5000.0,2022
POL-521333,2024-10-18,theft,NL-ZH,,932.85,2024
POL-365041,2022-08-23,storm,FR-IDF,10352.12,1650.9,2022
POL-172445,2023-03-19,theft,DE-BAY,20959.61,393.78,2023
POL-598265,2023-01-04,liability,NL-ZH,132110.94,5000.0,2023
POL-087488,2024-12-29,storm,DE-NRW,25387.84,5000.0,2024
POL-764658,2023-09-09,storm,NL-ZH,10301.48,3275.08,2023
POL-957074,2020-08-07,liability,BE-BRU,38109.14,5000.0,2020
POL-325985,2020-05-11,water_damage,NL-ZH,11258.55,2974.29,2020
POL-604253,2022-01-18,fire,BE-BRU,19766.75,3017.38,2022
POL-040539,2022-07-31,fire,BE-WAL,11750.98,2429.86,2022
POL-761822,2023-05-06,theft,BE-WAL,3342.88,657.09,2023
POL-545896,2022-05-29,flood,FR-IDF,6645.85,5000.0,2022
POL-315619,2022-07-29,flood,BE-VLG,90786.2,5000.0,2022
POL-766308,2024-08-10,flood,DE-NRW,20779.13,1853.72,2024
POL-515753,2021-09-03,storm,BE-WAL,17316.72,1035.89,2021
POL-675186,2022-06-20,theft,NL-NH,15013.63,2551.68,2022
POL-493790,2022-10-15,storm,DE-NRW,10171.56,1881.02,2022
POL-141415,2022-05-05,flood,NL-NH,15190.37,2568.66,2022
POL-362276,2024-11-03,liability,DE-BAY,9160.7,2164.72,2024
POL-866407,2024-10-23,flood,DE-NRW,19484.63,700.56,2024
POL-044687,2022-07-26,fire,BE-VLG,4050.2,973.45,2022
POL-891348,2022-04-03,storm,BE-WAL,32855.85,4152.3,2022
POL-477868,2022-12-12,flood,NL-ZH,13086.11,990.64,2022
POL-136674,2020-11-26,storm,BE-WAL,3069.32,2708.52,2020
POL-936566,2022-02-17,storm,NL-NH,10065.81,1214.74,2022
POL-757203,2021-01-31,storm,DE-BAY,8902.2,1469.81,2021
POL-529334,2020-09-20,liability,DE-NRW,47532.34,5000.0,2020
POL-091126,2020-06-22,water_damage,BE-WAL,11610.17,560.63,2020
POL-304916,2022-12-08,fire,BE-VLG,5515.69,1288.8,2022
POL-395006,2020-01-02,water_damage,DE-BAY,1296.21,278.92,2020
POL-844082,2023-03-26,fire,NL-ZH,7038.81,2145.88,2023
POL-986352,2022-02-28,theft,DE-BAY,58166.16,5000.0,2022
POL-952998,2021-10-31,UNKNOWN,FR-IDF,,2321.28,2021
POL-489802,2023-11-06,flood,BE-VLG,4991.42,629.36,2023
POL-132468,2022-09-11,storm,DE-BAY,11453.03,999.33,2022
POL-393719,2023-09-02,liability,BE-VLG,15600.87,1552.31,2023
POL-662597,2023-07-20,storm,BE-VLG,93167.47,2965.54,2023
POL-205059,2020-02-28,fire,DE-BAY,14271.75,3392.87,2020
POL-669210,2021-01-28,liability,BE-WAL,7497.2,1049.36,2021
POL-870375,2022-11-07,flood,BE-BRU,21519.21,3307.76,2022
POL-570422,2024-11-17,fire,NL-NH,30282.61,2286.3,2024
POL-342117,2020-10-08,storm,BE-WAL,35260.96,5000.0,2020
POL-556947,2020-07-11,storm,BE-BRU,34453.02,5000.0,2020
POL-964439,2024-09-15,storm,BE-WAL,184272.87,5000.0,2024
POL-806456,2024-11-01,storm,BE-WAL,3306.7,1531.98,2024
POL-980722,2020-11-01,storm,NL-ZH,12050.33,4674.68,2020
POL-460582,03/01/2022,theft,NL-NH,13881.33,2300.86,2022
POL-440957,2023-02-18,theft,BE-VLG,3015.15,555.83,2023
POL-146997,2020-12-22,storm,DE-BAY,3690.65,1886.31,2020
POL-019697,2021-08-19,storm,FR-IDF,10328.04,1765.77,2021
POL-563818,2021-12-23,flood,DE-NRW,9083.02,495.46,2021
POL-441794,2023-03-18,theft,BE-VLG,7583.62,1175.23,2023
POL-909792,2021-07-16,flood,NL-ZH,1632.85,1835.59,2021
POL-891816,2022-01-23,storm,BE-VLG,3662.58,1244.75,2022
POL-925082,2021-06-13,flood,BE-WAL,7078.36,392.71,2021
POL-442437,2023-10-19,liability,DE-NRW,10419.68,1158.32,2023
POL-086362,2020-10-06,storm,BE-VLG,19726.36,1990.9,2020
POL-420128,2021-02-25,water_damage,FR-IDF,,962.62,2021
POL-033381,2021-04-01,theft,BE-WAL,6216.26,485.21,2021
POL-881341,2024-07-12,water_damage,NL-ZH,21222.87,578.98,2024
POL-257393,2024-09-21,storm,NL-NH,18824.01,2434.71,2024
POL-635116,2022-07-02,fire,NL-ZH,4534.72,1661.22,2022
POL-388202,2020-10-12,theft,NL-ZH,145609.31,1393.5,2020
POL-878397,2023-10-13,theft,BE-BRU,894.88,2458.54,2023
POL-307299,2022-06-18,fire,BE-VLG,30618.74,1511.75,2022
POL-792541,2024-04-01,theft,DE-BAY,,2950.88,2024
POL-920422,2021-10-19,fire,DE-BAY,47991.6,5000.0,2021
POL-233706,2024-12-29,storm,NL-ZH,20425.97,911.7,2024
POL-281027,2024-01-14,,FR-IDF,2672.07,757.56,2024
POL-455308,2021-02-13,flood,BE-BRU,143928.0,5000.0,2021
POL-003244,2023-08-18,liability,FR-IDF,2691.84,377.83,2023
POL-016850,2021-06-08,storm,NL-NH,3807.01,3246.95,2021
POL-759020,2021-10-01,water_damage,FR-IDF,7212.42,200.0,2021
POL-002446,2021-04-02,water_damage,NL-NH,3009.33,975.65,2021
POL-907040,2023-05-31,water_damage,DE-NRW,3039.28,1546.23,2023
POL-663334,2021-04-25,theft,FR-IDF,,1493.84,2021
POL-066088,2023-03-13,liability,DE-NRW,1324.83,1211.24,2023
POL-628091,2022-11-30,theft,BE-BRU,15657.79,1510.37,2022
POL-700109,2023-10-03,water_damage,DE-NRW,8036.16,1801.32,2023
POL-436990,2024-12-20,fire,NL-NH,10096.28,3842.44,2024
POL-381707,2020-01-17,liability,BE-WAL,19068.94,977.36,2020
POL-040327,2024-12-14,flood,DE-BAY,11657.83,3046.14,2024
POL-509482,2020-07-18,storm,NL-NH,6207.34,946.11,2020
POL-711109,2022-08-20,theft,NL-ZH,23441.15,5000.0,2022
POL-291603,2021-09-14,storm,DE-NRW,9761.6,927.38,2021
POL-606600,2023-03-13,water_damage,DE-NRW,5122.32,2909.73,2023
POL-723212,2023-08-11,flood,NL-NH,11372.72,200.0,2023
POL-113971,2024-04-20,storm,NL-NH,62057.51,2269.81,2024
POL-728421,2022-01-04,theft,NL-NH,6813.78,5000.0,2022
POL-352864,2024-08-31,theft,DE-BAY,29560.47,5000.0,2024
POL-025427,2021-08-12,flood,FR-IDF,4126.53,527.38,2021
POL-753446,2021-01-07,liability,BE-VLG,13882.53,956.55,2021
POL-682656,2021-11-23,theft,BE-WAL,18744.8,1791.09,2021
POL-142473,2022-08-23,storm,NL-ZH,4759.09,1121.88,2022
POL-139338,2023-05-05,storm,NL-NH,8821.63,1475.35,2023
POL-273178,2024-03-01,theft,BE-BRU,,5000.0,2024
POL-564327,2021-02-14,fire,BE-BRU,4838.08,5000.0,2021
POL-328618,2021-07-07,fire,NL-ZH,13213.21,1988.54,2021
POL-799376,2024-09-10,flood,BE-WAL,92489.26,5000.0,2024
POL-356647,2022-03-14,water_damage,NL-ZH,22151.17,2271.11,2022
POL-858712,2021-03-17,theft,DE-BAY,13990.6,1050.77,2021
POL-973911,2024-12-05,storm,BE-WAL,73935.74,5000.0,2024
POL-414699,2022-03-31,water_damage,NL-ZH,2804.35,1011.58,2022
POL-752292,2024-12-04,theft,NL-NH,68093.82,5000.0,2024
POL-554607,2024-08-06,liability,FR-IDF,8682.1,1006.94,2024
POL-352466,2024-07-13,storm,FR-IDF,19090.9,2673.03,2024
POL-777008,2022-11-29,liability,DE-BAY,30804.48,1106.64,2022
POL-651851,2023-12-29,fire,BE-WAL,24422.0,3130.12,2023
POL-400843,2024-10-20,storm,FR-IDF,8887.13,2306.07,2024
POL-418005,2021-05-06,water_damage,BE-WAL,37248.5,2372.76,2021
POL-445751,2020-03-09,storm,NL-NH,8429.04,1882.5,2020
POL-751993,2021-08-09,storm,FR-IDF,8377.58,2214.51,2021
POL-177416,2023-03-09,storm,NL-ZH,12964.35,522.34,2023
POL-879637,2022-09-26,liability,NL-NH,,795.71,2022
POL-349111,2020-05-27,flood,BE-BRU,4165.66,1074.68,2020
POL-985803,2022-10-21,water_damage,DE-NRW,4763.75,827.4,2022
POL-556916,2020-11-14,flood,BE-BRU,1733.65,1680.85,2020
POL-732464,2022-07-12,storm,BE-BRU,9852.86,2674.88,2022
POL-648236,2022-11-17,theft,BE-VLG,48978.51,5000.0,2022
POL-091370,2023-03-09,storm,NL-ZH,500000.0,5000.0,2023
POL-475257,2022-01-23,storm,DE-NRW,18546.26,4681.69,2022
POL-022246,2022-01-16,storm,BE-BRU,99389.06,3986.95,2022
POL-862651,2023-05-24,flood,DE-BAY,14418.02,3726.04,2023
POL-057279,2023-09-30,liability,NL-NH,15734.33,5000.0,2023
POL-842025,2024-01-15,flood,NL-ZH,11918.77,3935.31,2024
POL-102656,2021-09-01,fire,DE-BAY,,1714.29,2021
POL-703819,2022-02-13,liability,DE-BAY,13223.42,475.81,2022
POL-158894,2021-08-27,water_damage,DE-NRW,9362.1,607.54,2021
POL-509862,2022-08-21,water_damage,BE-VLG,116194.42,5000.0,2022
POL-197289,2020-08-20,liability,BE-VLG,26842.28,1631.99,2020
POL-321030,2022-02-24,storm,DE-NRW,5893.66,532.87,2022
POL-049089,2020-12-10,UNKNOWN,BE-BRU,29867.29,5000.0,2020
POL-093070,2022-08-30,flood,FR-IDF,45897.34,5000.0,2022
POL-704217,2024-04-02,storm,NL-NH,3160.14,436.56,2024
POL-538019,2024-12-05,storm,BE-WAL,48143.59,5000.0,2024
POL-609580,2022-03-26,storm,NL-NH,40982.86,2614.88,2022
POL-015821,2020-04-12,fire,BE-WAL,21749.81,3442.32,2020
POL-467694,2021-02-20,theft,DE-NRW,92774.07,1635.18,2021
POL-542462,2020-07-10,fire,NL-ZH,46493.63,5000.0,2020
POL-709461,2023-10-19,storm,BE-WAL,8540.02,491.65,2023
POL-915221,2024-12-03,theft,DE-NRW,16567.31,743.66,2024
POL-380292,2022-10-09,theft,DE-BAY,76606.41,5000.0,2022
POL-054634,2020-11-19,liability,NL-ZH,8044.36,474.69,2020
POL-231374,2020-02-08,fire,NL-NH,,1962.89,2020
POL-301348,2024-11-18,theft,DE-NRW,20024.78,935.36,2024
POL-945725,2021-07-31,storm,BE-VLG,10947.44,4355.55,2021
POL-946595,2020-07-23,flood,FR-IDF,278539.85,5000.0,2020
POL-901973,2020-11-19,,NL-ZH,73604.96,2925.21,2020
POL-499235,2021-04-11,water_damage,FR-IDF,197947.98,5000.0,2021
POL-881601,2023-04-13,fire,FR-IDF,62381.76,2837.32,2023
POL-473328,2024-06-17,flood,BE-BRU,18491.66,5000.0,2024
POL-460862,2021-05-17,storm,BE-WAL,1314.18,693.56,2021
POL-808594,2023-06-09,liability,DE-BAY,21776.79,5000.0,2023
POL-107488,2020-04-28,water_damage,BE-VLG,3701.38,659.91,2020
POL-068456,2020-01-19,fire,NL-ZH,2165.25,764.2,2020
POL-981114,2020-04-10,water_damage,BE-WAL,58144.21,5000.0,2020
POL-151371,2024-08-13,theft,FR-IDF,3753.08,3869.09,2024
POL-251525,2022-11-28,flood,BE-VLG,5943.29,1529.12,2022
POL-485365,2024-01-11,liability,BE-VLG,7884.26,766.57,2024
POL-020726,2020-02-09,theft,NL-NH,,550.88,2020
POL-137793,2020-02-10,flood,BE-VLG,12956.05,1750.94,2020
POL-087199,2024-03-30,UNKNOWN,DE-NRW,34235.14,3716.05,2024
POL-916590,2020-07-06,flood,BE-BRU,27908.82,617.05,2020
POL-926934,2020-10-10,liability,DE-BAY,2111.58,831.56,2020
POL-954215,2022-08-06,fire,NL-NH,87858.34,5000.0,2022
POL-803697,2023-01-13,fire,FR-IDF,3514.16,353.61,2023
POL-336817,2021-02-22,theft,FR-IDF,4120.16,685.01,2021
POL-706257,2022-03-23,storm,DE-NRW,114136.06,1168.45,2022
POL-281005,2023-05-17,water_damage,NL-NH,12521.31,1424.14,2023
POL-560239,2022-03-20,fire,NL-NH,53264.99,2805.86,2022
POL-570945,2021-11-30,water_damage,BE-BRU,32281.19,5000.0,2021
POL-112677,2020-05-11,storm,FR-IDF,23426.11,2708.11,2020
POL-292750,2022-04-05,water_damage,FR-IDF,5814.7,2079.73,2022
POL-859975,2024-01-06,liability,BE-VLG,10623.06,3782.63,2024
POL-375257,2023-02-19,theft,NL-NH,101005.68,5000.0,2023
POL-864663,2024-06-19,storm,NL-ZH,5883.67,1590.73,2024
POL-165000,2020-08-18,liability,NL-ZH,14610.08,1083.6,2020
POL-342738,2020-01-21,water_damage,NL-NH,24976.02,1503.27,2020
POL-034026,2022-09-28,water_damage,NL-ZH,8353.06,2342.49,2022
POL-055120,2020-11-22,liability,DE-NRW,5841.27,2191.97,2020
POL-243668,2022-12-21,liability,NL-NH,10806.91,2512.4,2022
POL-237493,2024-07-09,theft,BE-BRU,10533.43,1127.59,2024
POL-802179,2021-09-07,storm,BE-VLG,2210.31,2633.48,2021
POL-130007,2022-09-30,storm,BE-VLG,18637.48,2533.81,2022
POL-373931,2023-05-30,storm,NL-ZH,65893.06,2628.93,2023
POL-532993,2020-10-01,fire,NL-NH,500.0,1069.16,2020
POL-853114,2024-06-27,water_damage,BE-VLG,16660.61,5000.0,2024
POL-272176,2021-01-05,theft,BE-WAL,500.0,1354.22,2021
POL-212069,2024-01-16,flood,FR-IDF,78633.44,2152.66,2024
POL-130086,2023-04-20,flood,DE-NRW,6573.62,5000.0,2023
POL-396640,2020-09-14,fire,NL-ZH,13533.54,1509.12,2020
POL-211134,2023-08-17,theft,BE-BRU,3968.14,666.39,2023
POL-579321,2020-12-24,fire,DE-NRW,143119.83,5000.0,2020
POL-464902,2022-12-31,flood,BE-BRU,162812.22,5000.0,2022
POL-130285,2024-10-19,fire,FR-IDF,3519.59,670.07,2024
POL-537801,2024-10-07,flood,NL-ZH,3061.73,696.6,2024
POL-460562,2024-05-10,water_damage,BE-VLG,36525.4,4352.47,2024
POL-644606,2022-06-21,liability,BE-BRU,37562.46,2845.25,2022
POL-153018,2022-10-19,fire,DE-BAY,8384.14,3175.39,2022
POL-372453,2021-07-02,liability,BE-VLG,3757.31,976.14,2021
POL-937568,2024-08-09,liability,NL-NH,81000.31,3054.92,2024
POL-227791,2022-05-21,liability,BE-BRU,9658.21,712.89,2022
POL-296495,2023-11-10,theft,FR-IDF,9006.93,2547.19,2023
POL-032784,2021-10-19,storm,DE-NRW,15404.78,2681.68,2021
POL-712716,2023-09-14,flood,BE-VLG,2255.2,1185.13,2023
POL-996944,2021-02-14,flood,NL-ZH,6244.82,1583.39,2021
POL-401484,2023-09-02,water_damage,NL-NH,3959.14,1638.84,2023
POL-171073,2020-03-24,theft,BE-BRU,1225.62,345.83,2020
POL-540701,2020-07-10,flood,NL-NH,4717.45,1094.81,2020
POL-014590,2021-10-05,flood,BE-WAL,12373.17,5000.0,2021
POL-644311,2022-05-30,storm,BE-VLG,5062.92,1646.54,2022
POL-455018,2023-07-23,fire,FR-IDF,11104.11,4877.39,2023
POL-525490,2021-10-17,theft,BE-VLG,3651.47,386.07,2021
POL-213007,2020-02-03,theft,DE-BAY,27337.84,2223.91,2020
POL-439559,2021-08-17,flood,FR-IDF,42906.28,2277.6,2021
POL-126223,2022-03-13,theft,BE-BRU,29057.29,1319.16,2022
POL-653614,2022-09-20,fire,BE-VLG,15881.93,2378.0,2022
POL-971626,2023-03-22,theft,DE-BAY,35117.14,2632.99,2023
POL-458325,2021-03-28,fire,NL-ZH,6278.45,1271.64,2021
POL-002888,2023-01-20,water_damage,DE-NRW,5073.96,1416.21,2023
POL-142488,2023-02-27,liability,NL-NH,12072.38,1545.18,2023
POL-838493,2023-11-19,fire,FR-IDF,6848.82,2243.31,2023
